Job_Title,time,value
Teacher,Skill_4,0.15
HR Specialist,Skill_4,0.58
Mechanic,Skill_4,0.79
UX Researcher,Skill_4,0.05
Chef,Skill_4,0.16
Security Guard,Skill_4,0.47
Research Scientist,Skill_4,0.17
Construction Worker,Skill_4,0.61
Marketing Manager,Skill_4,0.39
UX Researcher,Skill_4,0.19
Construction Worker,Skill_4,0.87
Graphic Designer,Skill_4,0.9
Teacher,Skill_4,0.92
Teacher,Skill_4,0.77
Research Scientist,Skill_4,0.12
Doctor,Skill_4,0.25
Retail Worker,Skill_4,0.62
AI Engineer,Skill_4,0.64
Marketing Manager,Skill_4,0.93
Mechanic,Skill_4,0.25
Research Scientist,Skill_4,0.4
Construction Worker,Skill_4,0.45
Graphic Designer,Skill_4,0.28
Mechanic,Skill_4,0.27
UX Researcher,Skill_4,0.11
UX Researcher,Skill_4,0.69
Retail Worker,Skill_4,0.51
Truck Driver,Skill_4,0.1
Financial Analyst,Skill_4,0.55
Customer Support,Skill_4,0.92
Construction Worker,Skill_4,0.8
Teacher,Skill_4,0.43
Teacher,Skill_4,0.06
Lawyer,Skill_4,0.45
AI Engineer,Skill_4,0.72
Doctor,Skill_4,0.39
Nurse,Skill_4,0.42
Teacher,Skill_4,0.34
Financial Analyst,Skill_4,0.49
Security Guard,Skill_4,0.11
Financial Analyst,Skill_4,0.49
Customer Support,Skill_4,0.14
Lawyer,Skill_4,0.92
Construction Worker,Skill_4,0.4
UX Researcher,Skill_4,0.72
Teacher,Skill_4,0.47
Doctor,Skill_4,0.99
HR Specialist,Skill_4,0.46
Mechanic,Skill_4,0.36
Construction Worker,Skill_4,0.43
Construction Worker,Skill_4,0.96
Construction Worker,Skill_4,0.57
Security Guard,Skill_4,0.65
Financial Analyst,Skill_4,0.83
Mechanic,Skill_4,0.21
Data Scientist,Skill_4,0.44
Customer Support,Skill_4,0.06
Nurse,Skill_4,0.3
Software Engineer,Skill_4,0.69
Retail Worker,Skill_4,0.35
Data Scientist,Skill_4,0.89
Construction Worker,Skill_4,0.24
Data Scientist,Skill_4,0.86
Data Scientist,Skill_4,0.69
UX Researcher,Skill_4,0.88
Mechanic,Skill_4,0.46
Teacher,Skill_4,0.91
Teacher,Skill_4,0.91
Truck Driver,Skill_4,0.78
Chef,Skill_4,0.17
Construction Worker,Skill_4,0.43
Software Engineer,Skill_4,0.39
Retail Worker,Skill_4,0.13
Chef,Skill_4,0.28
Security Guard,Skill_4,0.25
Teacher,Skill_4,0.25
Graphic Designer,Skill_4,0.31
Data Scientist,Skill_4,0.72
HR Specialist,Skill_4,0.52
Retail Worker,Skill_4,0.72
Truck Driver,Skill_4,0.65
Truck Driver,Skill_4,0.55
Nurse,Skill_4,0.41
Construction Worker,Skill_4,0.47
AI Engineer,Skill_4,0.13
AI Engineer,Skill_4,0.74
Financial Analyst,Skill_4,0.27
Marketing Manager,Skill_4,0.52
Doctor,Skill_4,0.2
Financial Analyst,Skill_4,0.42
HR Specialist,Skill_4,0.83
Chef,Skill_4,0.03
UX Researcher,Skill_4,0.23
Graphic Designer,Skill_4,0.03
Mechanic,Skill_4,0.78
UX Researcher,Skill_4,0.92
Doctor,Skill_4,0.31
Truck Driver,Skill_4,0.86
Construction Worker,Skill_4,0.79
Software Engineer,Skill_4,0.18
AI Engineer,Skill_4,0.65
Marketing Manager,Skill_4,0.68
Data Scientist,Skill_4,0.54
HR Specialist,Skill_4,0.71
Doctor,Skill_4,0.77
UX Researcher,Skill_4,0.66
Financial Analyst,Skill_4,0.31
Lawyer,Skill_4,0.62
Truck Driver,Skill_4,0.23
UX Researcher,Skill_4,0.36
Financial Analyst,Skill_4,0.33
Lawyer,Skill_4,0.31
HR Specialist,Skill_4,0.12
Teacher,Skill_4,0.91
Lawyer,Skill_4,0.94
Software Engineer,Skill_4,0.28
Marketing Manager,Skill_4,0.59
Financial Analyst,Skill_4,0.67
Mechanic,Skill_4,0.55
Security Guard,Skill_4,0.21
Truck Driver,Skill_4,0.72
Nurse,Skill_4,0.62
Data Scientist,Skill_4,0.79
Data Scientist,Skill_4,0.83
HR Specialist,Skill_4,0.65
Financial Analyst,Skill_4,0.41
HR Specialist,Skill_4,0.6
Graphic Designer,Skill_4,0.83
Doctor,Skill_4,0.43
Teacher,Skill_4,0.22
Financial Analyst,Skill_4,0.1
AI Engineer,Skill_4,0.62
Retail Worker,Skill_4,0.57
AI Engineer,Skill_4,0.08
Nurse,Skill_4,0.57
Software Engineer,Skill_4,0.32
Teacher,Skill_4,0.39
Software Engineer,Skill_4,0.88
Construction Worker,Skill_4,0.58
Financial Analyst,Skill_4,0.5
Data Scientist,Skill_4,0.02
Retail Worker,Skill_4,0.45
Mechanic,Skill_4,0.16
Data Scientist,Skill_4,0.27
Retail Worker,Skill_4,0.98
Chef,Skill_4,0.47
Security Guard,Skill_4,0.98
Security Guard,Skill_4,0.61
Lawyer,Skill_4,0.53
Nurse,Skill_4,0.38
Data Scientist,Skill_4,0.75
Lawyer,Skill_4,0.01
Truck Driver,Skill_4,0.48
Lawyer,Skill_4,0.05
Truck Driver,Skill_4,0.49
Chef,Skill_4,0.37
Software Engineer,Skill_4,0.54
Research Scientist,Skill_4,0.73
Data Scientist,Skill_4,0.86
Chef,Skill_4,0.74
Financial Analyst,Skill_4,0.82
Software Engineer,Skill_4,0.51
Nurse,Skill_4,0.01
Research Scientist,Skill_4,0.1
Software Engineer,Skill_4,0.59
Construction Worker,Skill_4,0.28
Retail Worker,Skill_4,0.42
UX Researcher,Skill_4,0.24
Customer Support,Skill_4,0.18
Lawyer,Skill_4,0.99
Teacher,Skill_4,0.64
Graphic Designer,Skill_4,0.97
Research Scientist,Skill_4,0.24
Mechanic,Skill_4,0.27
Data Scientist,Skill_4,0.47
Chef,Skill_4,0.23
HR Specialist,Skill_4,0.99
Security Guard,Skill_4,0.41
Mechanic,Skill_4,0.95
AI Engineer,Skill_4,0.32
Customer Support,Skill_4,0.61
Graphic Designer,Skill_4,0.28
UX Researcher,Skill_4,0.49
Financial Analyst,Skill_4,0.1
Mechanic,Skill_4,0.92
Doctor,Skill_4,0.04
UX Researcher,Skill_4,0.15
Construction Worker,Skill_4,0.61
Mechanic,Skill_4,0.54
Financial Analyst,Skill_4,0.83
Doctor,Skill_4,0.79
Graphic Designer,Skill_4,0.75
Financial Analyst,Skill_4,0.77
AI Engineer,Skill_4,0.93
Financial Analyst,Skill_4,0.49
Lawyer,Skill_4,0.85
Retail Worker,Skill_4,0.41
HR Specialist,Skill_4,0.9
Research Scientist,Skill_4,0.2
Retail Worker,Skill_4,0.38
Graphic Designer,Skill_4,0.04
Nurse,Skill_4,0.77
Truck Driver,Skill_4,0.28
Truck Driver,Skill_4,0.17
Research Scientist,Skill_4,0.15
Data Scientist,Skill_4,0.67
Chef,Skill_4,0.66
Truck Driver,Skill_4,0.95
Security Guard,Skill_4,0.9
Financial Analyst,Skill_4,0.74
Security Guard,Skill_4,0.22
Nurse,Skill_4,0.98
Lawyer,Skill_4,0.26
HR Specialist,Skill_4,0.04
Doctor,Skill_4,0.52
Data Scientist,Skill_4,0.46
Truck Driver,Skill_4,0.84
Retail Worker,Skill_4,0.09
Nurse,Skill_4,0.01
Marketing Manager,Skill_4,0.45
Construction Worker,Skill_4,0.14
HR Specialist,Skill_4,0.63
Marketing Manager,Skill_4,0.51
UX Researcher,Skill_4,0.55
Nurse,Skill_4,0.07
HR Specialist,Skill_4,0.71
HR Specialist,Skill_4,0.86
Mechanic,Skill_4,0.12
Construction Worker,Skill_4,0.69
Lawyer,Skill_4,0.99
Customer Support,Skill_4,0.5
Retail Worker,Skill_4,0.54
Security Guard,Skill_4,0.44
Security Guard,Skill_4,0.37
Software Engineer,Skill_4,0.84
Marketing Manager,Skill_4,0.76
Mechanic,Skill_4,0.74
Research Scientist,Skill_4,0.85
Nurse,Skill_4,0.15
Nurse,Skill_4,0.91
Research Scientist,Skill_4,0.56
Retail Worker,Skill_4,0.91
UX Researcher,Skill_4,0.95
HR Specialist,Skill_4,0.77
Data Scientist,Skill_4,0.65
Security Guard,Skill_4,0.42
Retail Worker,Skill_4,0.64
Retail Worker,Skill_4,0.56
Software Engineer,Skill_4,0.98
Teacher,Skill_4,0.35
Research Scientist,Skill_4,0.72
Nurse,Skill_4,0.48
HR Specialist,Skill_4,0.69
Customer Support,Skill_4,0.14
Doctor,Skill_4,0.46
Doctor,Skill_4,0.13
Doctor,Skill_4,0.25
Teacher,Skill_4,0.65
Construction Worker,Skill_4,0.8
HR Specialist,Skill_4,0.08
Financial Analyst,Skill_4,0.52
Teacher,Skill_4,0.96
Truck Driver,Skill_4,0.57
Software Engineer,Skill_4,0.36
Data Scientist,Skill_4,0.39
Chef,Skill_4,0.95
Customer Support,Skill_4,0.41
Graphic Designer,Skill_4,0.9
Lawyer,Skill_4,0.55
Security Guard,Skill_4,0.67
AI Engineer,Skill_4,0.64
Teacher,Skill_4,0.38
HR Specialist,Skill_4,0.37
Chef,Skill_4,0.72
Software Engineer,Skill_4,0.76
Chef,Skill_4,0.84
Lawyer,Skill_4,0.14
Data Scientist,Skill_4,0.37
Doctor,Skill_4,0.29
HR Specialist,Skill_4,0.95
Data Scientist,Skill_4,0.9
Software Engineer,Skill_4,0.4
UX Researcher,Skill_4,0.51
Security Guard,Skill_4,0.92
Customer Support,Skill_4,0.41
Nurse,Skill_4,0.73
Lawyer,Skill_4,0.61
Construction Worker,Skill_4,0.29
UX Researcher,Skill_4,0.88
UX Researcher,Skill_4,0.87
Financial Analyst,Skill_4,0.81
UX Researcher,Skill_4,0.85
Mechanic,Skill_4,0.78
Lawyer,Skill_4,0.91
Financial Analyst,Skill_4,0.35
Financial Analyst,Skill_4,0.03
Customer Support,Skill_4,0.72
Research Scientist,Skill_4,0.43
Research Scientist,Skill_4,0.83
Retail Worker,Skill_4,0.07
Marketing Manager,Skill_4,0.9
HR Specialist,Skill_4,0.9
Retail Worker,Skill_4,0.78
Teacher,Skill_4,0.41
Research Scientist,Skill_4,0.58
Truck Driver,Skill_4,0.0
Retail Worker,Skill_4,0.7
Security Guard,Skill_4,0.06
Data Scientist,Skill_4,0.98
Lawyer,Skill_4,0.92
Financial Analyst,Skill_4,0.5
Security Guard,Skill_4,0.9
Data Scientist,Skill_4,0.71
Data Scientist,Skill_4,0.71
Security Guard,Skill_4,0.45
AI Engineer,Skill_4,0.51
HR Specialist,Skill_4,0.86
Financial Analyst,Skill_4,0.85
Customer Support,Skill_4,0.04
Software Engineer,Skill_4,0.12
Construction Worker,Skill_4,0.18
Software Engineer,Skill_4,0.27
Financial Analyst,Skill_4,0.14
Nurse,Skill_4,0.09
Retail Worker,Skill_4,0.91
Nurse,Skill_4,0.21
Marketing Manager,Skill_4,0.84
Truck Driver,Skill_4,0.86
Construction Worker,Skill_4,0.43
Financial Analyst,Skill_4,0.73
Retail Worker,Skill_4,0.34
Software Engineer,Skill_4,0.22
AI Engineer,Skill_4,0.71
Chef,Skill_4,0.23
Lawyer,Skill_4,0.42
AI Engineer,Skill_4,0.08
Graphic Designer,Skill_4,0.86
Software Engineer,Skill_4,0.73
Marketing Manager,Skill_4,0.53
Construction Worker,Skill_4,1.0
Data Scientist,Skill_4,0.02
Retail Worker,Skill_4,0.21
Graphic Designer,Skill_4,0.89
UX Researcher,Skill_4,0.77
Software Engineer,Skill_4,0.05
Graphic Designer,Skill_4,0.42
Doctor,Skill_4,0.3
HR Specialist,Skill_4,0.33
Nurse,Skill_4,0.35
AI Engineer,Skill_4,0.9
Software Engineer,Skill_4,0.16
Graphic Designer,Skill_4,0.83
Construction Worker,Skill_4,0.9
Graphic Designer,Skill_4,0.03
Lawyer,Skill_4,0.08
Customer Support,Skill_4,0.94
Doctor,Skill_4,0.27
Construction Worker,Skill_4,0.23
Truck Driver,Skill_4,0.36
Marketing Manager,Skill_4,0.99
Marketing Manager,Skill_4,0.48
Doctor,Skill_4,0.07
Chef,Skill_4,0.9
Construction Worker,Skill_4,0.29
Teacher,Skill_4,0.83
Research Scientist,Skill_4,0.39
AI Engineer,Skill_4,0.61
UX Researcher,Skill_4,0.18
Nurse,Skill_4,0.0
AI Engineer,Skill_4,0.15
Research Scientist,Skill_4,0.04
Research Scientist,Skill_4,0.74
Graphic Designer,Skill_4,0.67
Truck Driver,Skill_4,0.26
Teacher,Skill_4,0.44
Marketing Manager,Skill_4,0.08
Doctor,Skill_4,0.97
Security Guard,Skill_4,0.63
Graphic Designer,Skill_4,0.63
Construction Worker,Skill_4,0.79
Nurse,Skill_4,0.31
Graphic Designer,Skill_4,0.77
Retail Worker,Skill_4,0.88
HR Specialist,Skill_4,0.04
Doctor,Skill_4,0.05
Financial Analyst,Skill_4,0.02
UX Researcher,Skill_4,0.55
Lawyer,Skill_4,0.29
Graphic Designer,Skill_4,0.29
AI Engineer,Skill_4,0.91
Security Guard,Skill_4,0.43
Customer Support,Skill_4,0.68
HR Specialist,Skill_4,0.07
Software Engineer,Skill_4,0.82
AI Engineer,Skill_4,0.51
AI Engineer,Skill_4,0.39
UX Researcher,Skill_4,0.96
Software Engineer,Skill_4,0.66
Nurse,Skill_4,0.78
Customer Support,Skill_4,0.31
Customer Support,Skill_4,0.39
Customer Support,Skill_4,0.91
Retail Worker,Skill_4,0.89
Retail Worker,Skill_4,0.99
Customer Support,Skill_4,0.12
Retail Worker,Skill_4,0.4
Graphic Designer,Skill_4,0.63
Truck Driver,Skill_4,0.12
Lawyer,Skill_4,0.16
Marketing Manager,Skill_4,0.51
Marketing Manager,Skill_4,0.97
Truck Driver,Skill_4,0.7
Chef,Skill_4,0.62
Marketing Manager,Skill_4,0.41
Financial Analyst,Skill_4,0.47
Research Scientist,Skill_4,0.7
Mechanic,Skill_4,0.45
Graphic Designer,Skill_4,0.82
Nurse,Skill_4,0.18
HR Specialist,Skill_4,0.63
Construction Worker,Skill_4,0.91
Data Scientist,Skill_4,0.34
Graphic Designer,Skill_4,0.8
HR Specialist,Skill_4,0.34
Marketing Manager,Skill_4,0.66
Financial Analyst,Skill_4,1.0
Truck Driver,Skill_4,0.33
Data Scientist,Skill_4,0.64
Security Guard,Skill_4,0.22
Doctor,Skill_4,0.53
Customer Support,Skill_4,1.0
Truck Driver,Skill_4,0.88
Nurse,Skill_4,0.3
Financial Analyst,Skill_4,0.75
Graphic Designer,Skill_4,0.96
Construction Worker,Skill_4,0.05
Chef,Skill_4,0.13
HR Specialist,Skill_4,0.48
Doctor,Skill_4,0.8
Financial Analyst,Skill_4,0.12
AI Engineer,Skill_4,0.32
Data Scientist,Skill_4,0.02
Research Scientist,Skill_4,0.02
Nurse,Skill_4,0.77
HR Specialist,Skill_4,0.86
Doctor,Skill_4,0.87
Doctor,Skill_4,0.6
HR Specialist,Skill_4,0.09
Research Scientist,Skill_4,0.36
Lawyer,Skill_4,0.01
Marketing Manager,Skill_4,0.9
UX Researcher,Skill_4,0.39
Data Scientist,Skill_4,0.51
Software Engineer,Skill_4,0.1
Data Scientist,Skill_4,0.2
UX Researcher,Skill_4,0.77
Chef,Skill_4,0.42
Data Scientist,Skill_4,0.02
Doctor,Skill_4,0.35
Chef,Skill_4,0.31
AI Engineer,Skill_4,0.53
Teacher,Skill_4,0.29
Teacher,Skill_4,0.35
Research Scientist,Skill_4,0.74
UX Researcher,Skill_4,0.36
UX Researcher,Skill_4,0.24
Security Guard,Skill_4,0.46
Construction Worker,Skill_4,0.49
Chef,Skill_4,0.56
Teacher,Skill_4,0.81
Retail Worker,Skill_4,0.95
Research Scientist,Skill_4,0.41
Security Guard,Skill_4,0.64
Graphic Designer,Skill_4,0.74
HR Specialist,Skill_4,0.94
Marketing Manager,Skill_4,0.89
Financial Analyst,Skill_4,0.22
Software Engineer,Skill_4,0.41
Customer Support,Skill_4,0.42
Financial Analyst,Skill_4,0.08
Truck Driver,Skill_4,0.96
Software Engineer,Skill_4,0.42
Financial Analyst,Skill_4,0.29
Chef,Skill_4,0.62
HR Specialist,Skill_4,0.64
Mechanic,Skill_4,0.69
Lawyer,Skill_4,0.84
Construction Worker,Skill_4,0.74
Teacher,Skill_4,0.36
Customer Support,Skill_4,0.09
Research Scientist,Skill_4,0.53
UX Researcher,Skill_4,0.36
Teacher,Skill_4,0.75
Software Engineer,Skill_4,0.33
Customer Support,Skill_4,0.42
Mechanic,Skill_4,0.01
Graphic Designer,Skill_4,0.36
Research Scientist,Skill_4,0.45
Software Engineer,Skill_4,0.29
Security Guard,Skill_4,0.39
Graphic Designer,Skill_4,0.2
Retail Worker,Skill_4,0.95
Data Scientist,Skill_4,0.5
Nurse,Skill_4,0.22
Truck Driver,Skill_4,0.27
Software Engineer,Skill_4,0.56
Financial Analyst,Skill_4,0.67
Graphic Designer,Skill_4,0.95
UX Researcher,Skill_4,0.98
Doctor,Skill_4,0.66
Truck Driver,Skill_4,0.87
Marketing Manager,Skill_4,0.81
Research Scientist,Skill_4,0.08
Marketing Manager,Skill_4,0.09
Construction Worker,Skill_4,0.9
UX Researcher,Skill_4,0.55
Doctor,Skill_4,0.5
Teacher,Skill_4,0.12
Data Scientist,Skill_4,0.85
Mechanic,Skill_4,0.88
Software Engineer,Skill_4,0.3
AI Engineer,Skill_4,0.79
Lawyer,Skill_4,0.8
Teacher,Skill_4,0.71
Security Guard,Skill_4,0.0
Data Scientist,Skill_4,0.9
Data Scientist,Skill_4,0.51
Software Engineer,Skill_4,0.92
Software Engineer,Skill_4,0.19
Software Engineer,Skill_4,0.06
Software Engineer,Skill_4,0.3
Chef,Skill_4,0.47
Nurse,Skill_4,0.1
Truck Driver,Skill_4,0.65
Construction Worker,Skill_4,0.49
Security Guard,Skill_4,0.89
AI Engineer,Skill_4,0.55
HR Specialist,Skill_4,0.9
Marketing Manager,Skill_4,0.88
UX Researcher,Skill_4,0.85
Customer Support,Skill_4,0.79
Graphic Designer,Skill_4,0.28
Lawyer,Skill_4,0.67
UX Researcher,Skill_4,0.09
Teacher,Skill_4,0.65
Software Engineer,Skill_4,0.41
Software Engineer,Skill_4,0.4
Security Guard,Skill_4,0.33
UX Researcher,Skill_4,0.51
Construction Worker,Skill_4,0.73
Security Guard,Skill_4,0.4
Nurse,Skill_4,0.71
HR Specialist,Skill_4,0.13
Truck Driver,Skill_4,0.22
Teacher,Skill_4,0.32
UX Researcher,Skill_4,0.31
Construction Worker,Skill_4,0.46
HR Specialist,Skill_4,0.14
Retail Worker,Skill_4,0.8
Software Engineer,Skill_4,0.5
Marketing Manager,Skill_4,0.18
Nurse,Skill_4,0.98
Construction Worker,Skill_4,0.13
Security Guard,Skill_4,0.95
Data Scientist,Skill_4,0.32
Research Scientist,Skill_4,0.56
Retail Worker,Skill_4,0.81
Data Scientist,Skill_4,0.65
Customer Support,Skill_4,0.15
Teacher,Skill_4,0.48
HR Specialist,Skill_4,0.97
Customer Support,Skill_4,0.15
Marketing Manager,Skill_4,0.82
Lawyer,Skill_4,0.7
Software Engineer,Skill_4,0.39
Teacher,Skill_4,0.89
Data Scientist,Skill_4,0.46
Customer Support,Skill_4,0.91
Construction Worker,Skill_4,0.48
Research Scientist,Skill_4,0.91
Chef,Skill_4,0.99
Software Engineer,Skill_4,0.44
Nurse,Skill_4,0.21
Teacher,Skill_4,0.58
Research Scientist,Skill_4,0.37
Doctor,Skill_4,0.21
Marketing Manager,Skill_4,0.63
Marketing Manager,Skill_4,0.7
Customer Support,Skill_4,0.14
Doctor,Skill_4,0.51
Doctor,Skill_4,0.01
Software Engineer,Skill_4,0.6
Data Scientist,Skill_4,0.1
Doctor,Skill_4,0.99
Teacher,Skill_4,0.57
Construction Worker,Skill_4,0.67
Retail Worker,Skill_4,0.08
Lawyer,Skill_4,0.09
Chef,Skill_4,0.84
Research Scientist,Skill_4,0.33
Chef,Skill_4,0.39
Chef,Skill_4,0.03
Mechanic,Skill_4,0.35
Retail Worker,Skill_4,0.19
Financial Analyst,Skill_4,0.61
Customer Support,Skill_4,0.04
Graphic Designer,Skill_4,0.9
Lawyer,Skill_4,0.17
Security Guard,Skill_4,0.83
Doctor,Skill_4,0.48
UX Researcher,Skill_4,0.75
Nurse,Skill_4,0.45
Lawyer,Skill_4,0.84
UX Researcher,Skill_4,0.96
Teacher,Skill_4,0.45
Nurse,Skill_4,0.39
Teacher,Skill_4,0.65
Marketing Manager,Skill_4,0.27
Software Engineer,Skill_4,0.73
Financial Analyst,Skill_4,0.16
Chef,Skill_4,0.78
Data Scientist,Skill_4,0.56
Doctor,Skill_4,0.2
Software Engineer,Skill_4,0.43
Data Scientist,Skill_4,0.33
Security Guard,Skill_4,0.88
Customer Support,Skill_4,0.03
Software Engineer,Skill_4,0.12
Software Engineer,Skill_4,0.81
Retail Worker,Skill_4,0.19
Data Scientist,Skill_4,0.19
HR Specialist,Skill_4,0.76
AI Engineer,Skill_4,0.33
Nurse,Skill_4,0.75
Security Guard,Skill_4,0.42
AI Engineer,Skill_4,0.0
HR Specialist,Skill_4,0.12
Teacher,Skill_4,0.78
Graphic Designer,Skill_4,0.95
Doctor,Skill_4,0.84
Research Scientist,Skill_4,0.93
Financial Analyst,Skill_4,0.98
Marketing Manager,Skill_4,0.25
Nurse,Skill_4,0.51
Truck Driver,Skill_4,0.62
Chef,Skill_4,0.18
Software Engineer,Skill_4,0.01
UX Researcher,Skill_4,0.38
Truck Driver,Skill_4,0.68
Security Guard,Skill_4,0.34
Software Engineer,Skill_4,0.96
Construction Worker,Skill_4,0.18
Doctor,Skill_4,0.73
Financial Analyst,Skill_4,0.42
Research Scientist,Skill_4,0.27
Graphic Designer,Skill_4,0.71
Truck Driver,Skill_4,0.57
Data Scientist,Skill_4,0.64
Nurse,Skill_4,0.94
Construction Worker,Skill_4,0.28
Research Scientist,Skill_4,0.99
Retail Worker,Skill_4,0.03
Financial Analyst,Skill_4,0.2
Software Engineer,Skill_4,0.81
Financial Analyst,Skill_4,0.2
Mechanic,Skill_4,0.85
Research Scientist,Skill_4,0.24
Doctor,Skill_4,0.71
Security Guard,Skill_4,0.98
Retail Worker,Skill_4,0.2
Truck Driver,Skill_4,0.98
Retail Worker,Skill_4,0.59
Software Engineer,Skill_4,0.32
UX Researcher,Skill_4,0.89
Construction Worker,Skill_4,0.55
Research Scientist,Skill_4,0.98
AI Engineer,Skill_4,0.2
Lawyer,Skill_4,0.4
Retail Worker,Skill_4,0.24
Data Scientist,Skill_4,0.99
AI Engineer,Skill_4,0.45
Teacher,Skill_4,0.2
Financial Analyst,Skill_4,0.04
UX Researcher,Skill_4,0.56
Customer Support,Skill_4,0.28
Retail Worker,Skill_4,0.08
Customer Support,Skill_4,0.93
Security Guard,Skill_4,0.95
Graphic Designer,Skill_4,0.28
Lawyer,Skill_4,0.61
UX Researcher,Skill_4,0.95
Teacher,Skill_4,0.92
Lawyer,Skill_4,0.49
HR Specialist,Skill_4,0.57
Graphic Designer,Skill_4,0.24
HR Specialist,Skill_4,0.67
HR Specialist,Skill_4,0.91
Financial Analyst,Skill_4,0.31
Graphic Designer,Skill_4,0.27
Chef,Skill_4,0.35
Security Guard,Skill_4,0.95
Software Engineer,Skill_4,0.94
Mechanic,Skill_4,0.23
Truck Driver,Skill_4,0.26
Marketing Manager,Skill_4,0.35
UX Researcher,Skill_4,0.04
Doctor,Skill_4,0.74
Marketing Manager,Skill_4,0.1
Lawyer,Skill_4,0.22
UX Researcher,Skill_4,0.74
Chef,Skill_4,0.45
Software Engineer,Skill_4,0.77
Software Engineer,Skill_4,1.0
AI Engineer,Skill_4,0.17
Doctor,Skill_4,0.24
Doctor,Skill_4,0.75
Data Scientist,Skill_4,0.23
Graphic Designer,Skill_4,0.79
Mechanic,Skill_4,0.32
HR Specialist,Skill_4,0.84
Mechanic,Skill_4,0.96
Financial Analyst,Skill_4,0.96
Retail Worker,Skill_4,0.21
UX Researcher,Skill_4,0.16
Truck Driver,Skill_4,0.74
Financial Analyst,Skill_4,0.21
Graphic Designer,Skill_4,0.11
Customer Support,Skill_4,0.13
Financial Analyst,Skill_4,0.3
Truck Driver,Skill_4,0.79
Financial Analyst,Skill_4,0.29
Security Guard,Skill_4,0.03
Doctor,Skill_4,0.83
Mechanic,Skill_4,0.15
Nurse,Skill_4,0.96
Nurse,Skill_4,0.79
Lawyer,Skill_4,0.18
Chef,Skill_4,0.08
Chef,Skill_4,0.88
Nurse,Skill_4,0.2
Nurse,Skill_4,0.02
Nurse,Skill_4,0.2
Lawyer,Skill_4,0.34
Marketing Manager,Skill_4,0.22
Research Scientist,Skill_4,0.85
Chef,Skill_4,0.81
Nurse,Skill_4,0.87
Nurse,Skill_4,0.07
Nurse,Skill_4,0.87
Nurse,Skill_4,0.38
Graphic Designer,Skill_4,0.07
Retail Worker,Skill_4,0.86
Graphic Designer,Skill_4,0.26
Doctor,Skill_4,0.01
Research Scientist,Skill_4,0.59
Doctor,Skill_4,0.58
Security Guard,Skill_4,0.03
Financial Analyst,Skill_4,0.31
UX Researcher,Skill_4,0.26
Retail Worker,Skill_4,0.17
Security Guard,Skill_4,0.37
Financial Analyst,Skill_4,0.57
AI Engineer,Skill_4,0.65
Doctor,Skill_4,0.76
Lawyer,Skill_4,0.28
UX Researcher,Skill_4,0.17
Teacher,Skill_4,0.4
Lawyer,Skill_4,0.92
Teacher,Skill_4,0.31
Research Scientist,Skill_4,0.72
Financial Analyst,Skill_4,0.35
Graphic Designer,Skill_4,0.77
Nurse,Skill_4,0.96
UX Researcher,Skill_4,0.04
HR Specialist,Skill_4,0.58
Software Engineer,Skill_4,0.85
Teacher,Skill_4,0.1
AI Engineer,Skill_4,0.92
Security Guard,Skill_4,0.44
Marketing Manager,Skill_4,0.37
Retail Worker,Skill_4,0.62
Software Engineer,Skill_4,0.72
Truck Driver,Skill_4,0.7
Data Scientist,Skill_4,0.11
Chef,Skill_4,0.15
Construction Worker,Skill_4,0.56
Construction Worker,Skill_4,0.85
Construction Worker,Skill_4,0.66
Data Scientist,Skill_4,0.67
Graphic Designer,Skill_4,0.67
Marketing Manager,Skill_4,0.05
Doctor,Skill_4,0.41
Teacher,Skill_4,0.65
Nurse,Skill_4,0.04
Research Scientist,Skill_4,0.55
Construction Worker,Skill_4,0.91
Data Scientist,Skill_4,0.9
Marketing Manager,Skill_4,0.66
Truck Driver,Skill_4,0.46
Financial Analyst,Skill_4,0.5
Data Scientist,Skill_4,0.15
Doctor,Skill_4,0.11
Nurse,Skill_4,0.89
Construction Worker,Skill_4,0.2
Lawyer,Skill_4,0.99
Lawyer,Skill_4,0.2
Chef,Skill_4,0.76
Teacher,Skill_4,0.97
Nurse,Skill_4,0.74
Retail Worker,Skill_4,0.78
Customer Support,Skill_4,0.67
Customer Support,Skill_4,0.04
Retail Worker,Skill_4,0.85
Retail Worker,Skill_4,0.03
Financial Analyst,Skill_4,0.18
Nurse,Skill_4,0.04
Customer Support,Skill_4,0.64
HR Specialist,Skill_4,0.2
Software Engineer,Skill_4,0.67
Truck Driver,Skill_4,0.68
Research Scientist,Skill_4,0.84
Construction Worker,Skill_4,0.52
HR Specialist,Skill_4,0.68
Data Scientist,Skill_4,0.5
Teacher,Skill_4,0.76
Mechanic,Skill_4,0.1
Software Engineer,Skill_4,0.25
Truck Driver,Skill_4,0.49
Lawyer,Skill_4,0.81
Mechanic,Skill_4,0.29
Software Engineer,Skill_4,0.75
AI Engineer,Skill_4,0.72
Nurse,Skill_4,0.28
Chef,Skill_4,0.44
Marketing Manager,Skill_4,0.94
Truck Driver,Skill_4,0.23
Graphic Designer,Skill_4,0.23
Marketing Manager,Skill_4,0.11
UX Researcher,Skill_4,0.52
AI Engineer,Skill_4,0.58
Security Guard,Skill_4,0.39
Truck Driver,Skill_4,0.73
Security Guard,Skill_4,0.14
Security Guard,Skill_4,0.4
Nurse,Skill_4,0.69
Graphic Designer,Skill_4,0.17
